-2.5,-0.16,0
-2.48,-0.16,0
-2.46,-0.16,0
-2.44,-0.16,0
-2.42,-0.16,0
-2.4,-0.16,0
-2.38,-0.16,0
-2.36,-0.16,0
-2.34,-0.16,0
-2.32,-0.16,0
-2.3,-0.16,0
-2.28,-0.16,0
-2.26,-0.16,0
-2.24,-0.16,0
-2.22,-0.16,0
-2.2,-0.16,0
-2.18,-0.16,0
-2.16,-0.16,0
-2.14,-0.16,0
-2.12,-0.16,0
-2.1,-0.16,0
-2.08,-0.16,0
-2.06,-0.16,0
-2.04,-0.16,0
-2.02,-0.16,0
-2,-0.16,0
-1.98,-0.16,0
-1.96,-0.16,0
-1.94,-0.16,0
-1.92,-0.16,0
-1.9,-0.16,0
-1.88,-0.16,0
-1.86,-0.16,0
-1.84,-0.16,0
-1.82,-0.16,0
-1.8,-0.16,0
-1.78,-0.16,0
-1.76,-0.16,0
-1.74,-0.16,0
-1.72,-0.16,0
-1.7,-0.16,0
-1.68,-0.16,0
-1.66,-0.16,0
-1.64,-0.16,0
-1.62,-0.16,0
-1.6,-0.16,0
-1.58,-0.16,0
-1.56,-0.16,0
-1.54,-0.16,0
-1.52,-0.16,0
-1.5,-0.16,0
-1.48,-0.16,0
-1.46,-0.16,0
-1.44,-0.16,0
-1.42,-0.16,0
-1.4,-0.16,0
-1.38,-0.16,0
-1.36,-0.16,0
-1.34,-0.16,0
-1.32,-0.16,0
-1.3,-0.16,0
-1.28,-0.16,0
-1.26,-0.16,0
-1.24,-0.16,0
-1.22,-0.16,0
-1.2,-0.16,0
-1.18,-0.16,0
-1.16,-0.16,0
-1.16,-0.16,0
-1.1392663411484,-0.159837154875792,0
-1.11853779801687,-0.159348659682766,0
-1.09781948506327,-0.1585346349498,0
-1.07711651422131,-0.157395281525319,0
-1.05643399363924,-0.155930880527729,0
-1.03577702641956,-0.154141793276066,0
-1.01515070935982,-0.152028461200837,0
-0.994560131695118,-0.149591405735111,0
-0.974010373842391,-0.146831228185856,0
-0.953506506146895,-0.143748609585582,0
-0.93305358763118,-0.140344310524302,0
-0.912656664746844,-0.136619170961869,0
-0.892320770129404,-0.132574110020731,0
-0.872050921356564,-0.128210125759147,0
-0.851852119710204,-0.123528294924933,0
-0.831729348942391,-0.118529772689793,0
-0.811687574045708,-0.113215792364294,0
-0.791731740028217,-0.107587665093565,0
-0.771866770693359,-0.101646779533796,0
-0.75209756742507,-0.095394601509603,0
-0.732429007978443,-0.0888326736523601,0
-0.712865945276216,-0.0819626150195778,0
-0.693413206211381,-0.0747861206954252,0
-0.674075590456226,-0.0673049613724923,0
-0.654857869278081,-0.0595209829148984,0
-0.635764784362089,-0.0514361059028552,0
-0.616801046641256,-0.0430523251587878,0
-0.597971335134104,-0.0343717092551459,0
-0.579280295790192,-0.0253964000040128,0
-0.560732540343798,-0.0161286119286459,0
-0.542332645176043,-0.00657063171707573,0
-0.524085150185736,0.00327518234209956,0
-0.505994557669222,0.0134064009415871,0
-0.488065331209509,0.0238205243547946,0
-0.470301894574948,0.0345149830525977,0
